n.name,labels(n),n.color,type(r),m.name,labels(m),m.color
船舶智能航行控制需求,[Demand],#4CAF50,满足于,三峡新通道标准船型研发平台,[TechShip],#00BCD4
船舶智能航行控制需求,[Demand],#4CAF50,满足于,船舶自主智能运动控制系统,[TechShip],#00BCD4
船舶智能航行控制需求,[Demand],#4CAF50,满足于,钾离子固态电池储能技术,[TechEnergy],#2196F3
船舶智能航行控制需求,[Demand],#4CAF50,满足于,光-浪-储自洽能源供电系统,[TechEnergy],#2196F3
船舶智能航行控制需求,[Demand],#4CAF50,满足于,水风光氢零碳航道微电网,[TechEnergy],#2196F3
船舶智能航行控制需求,[Demand],#4CAF50,满足于,船舶航道智慧消防防控技术,[TechSafety],#F44336
船舶智能航行控制需求,[Demand],#4CAF50,满足于,大坝结构健康安全诊断技术,[TechSafety],#F44336
船舶智能航行控制需求,[Demand],#4CAF50,满足于,大坝渗流隐蔽病害探测技术,[TechSafety],#F44336
船舶智能航行控制需求,[Demand],#4CAF50,满足于,枢纽施工断航风险评估技术,[TechSafety],#F44336
钾离子固态电池储能需求,[Demand],#4CAF50,满足于,大体积混凝土控裂成套技术,[TechMaterial],#9C27B0
钾离子固态电池储能需求,[Demand],#4CAF50,满足于,枢纽混凝土制备关键技术,[TechMaterial],#9C27B0
钾离子固态电池储能需求,[Demand],#4CAF50,满足于,混凝土自清洁纳米涂层技术,[TechMaterial],#9C27B0
钾离子固态电池储能需求,[Demand],#4CAF50,满足于,数字骨料全生命周期技术,[TechMaterial],#9C27B0
钾离子固态电池储能需求,[Demand],#4CAF50,满足于,超高频水下环保裂岩技术,[TechMaterial],#9C27B0
钾离子固态电池储能需求,[Demand],#4CAF50,满足于,高陡边坡控制爆破技术,[TechMaterial],#9C27B0
钾离子固态电池储能需求,[Demand],#4CAF50,满足于,工程固废就地资源化技术,[TechMaterial],#9C27B0
钾离子固态电池储能需求,[Demand],#4CAF50,满足于,通航枢纽数字孪生调度技术,[TechMonitor],#E91E63
钾离子固态电池储能需求,[Demand],#4CAF50,满足于,船闸智能协同助航系统,[TechMonitor],#E91E63
钾离子固态电池储能需求,[Demand],#4CAF50,满足于,绿色高效船舶过闸技术,[TechMonitor],#E91E63
钾离子固态电池储能需求,[Demand],#4CAF50,满足于,船闸设备故障预警诊断系统,[TechMonitor],#E91E63
钾离子固态电池储能需求,[Demand],#4CAF50,满足于,高安全分布式智能管控系统,[TechMonitor],#E91E63
钾离子固态电池储能需求,[Demand],#4CAF50,满足于,动力系统智能监测控制技术,[TechMonitor],#E91E63
钾离子固态电池储能需求,[Demand],#4CAF50,满足于,智能工程机器人作业技术,[TechMonitor],#E91E63
钾离子固态电池储能需求,[Demand],#4CAF50,满足于,峡谷高精度光纤授时系统,[TechMonitor],#E91E63
钾离子固态电池储能需求,[Demand],#4CAF50,满足于,大坝水下三维数字化探测技术,[TechMonitor],#E91E63
钾离子固态电池储能需求,[Demand],#4CAF50,满足于,船舶过闸吃水自动检测技术,[TechMonitor],#E91E63
钾离子固态电池储能需求,[Demand],#4CAF50,满足于,智能疏浚决策支持系统,[TechMonitor],#E91E63
钾离子固态电池储能需求,[Demand],#4CAF50,满足于,水面漂浮物监测治理技术,[TechMonitor],#E91E63
钾离子固态电池储能需求,[Demand],#4CAF50,满足于,港口一体化智能管控系统,[TechMonitor],#E91E63
钾离子固态电池储能需求,[Demand],#4CAF50,满足于,受限域船组水动力预报系统,[TechShip],#00BCD4
钾离子固态电池储能需求,[Demand],#4CAF50,满足于,生态过鱼水生生物运动仿真技术,[TechShip],#00BCD4
钾离子固态电池储能需求,[Demand],#4CAF50,满足于,三峡新通道标准船型研发平台,[TechShip],#00BCD4
钾离子固态电池储能需求,[Demand],#4CAF50,满足于,船舶自主智能运动控制系统,[TechShip],#00BCD4
钾离子固态电池储能需求,[Demand],#4CAF50,满足于,钾离子固态电池储能技术,[TechEnergy],#2196F3
钾离子固态电池储能需求,[Demand],#4CAF50,满足于,光-浪-储自洽能源供电系统,[TechEnergy],#2196F3
钾离子固态电池储能需求,[Demand],#4CAF50,满足于,水风光氢零碳航道微电网,[TechEnergy],#2196F3
钾离子固态电池储能需求,[Demand],#4CAF50,满足于,船舶航道智慧消防防控技术,[TechSafety],#F44336
钾离子固态电池储能需求,[Demand],#4CAF50,满足于,大坝结构健康安全诊断技术,[TechSafety],#F44336
钾离子固态电池储能需求,[Demand],#4CAF50,满足于,大坝渗流隐蔽病害探测技术,[TechSafety],#F44336
钾离子固态电池储能需求,[Demand],#4CAF50,满足于,枢纽施工断航风险评估技术,[TechSafety],#F44336
风光波浪互补供电需求,[Demand],#4CAF50,满足于,大体积混凝土控裂成套技术,[TechMaterial],#9C27B0
风光波浪互补供电需求,[Demand],#4CAF50,满足于,枢纽混凝土制备关键技术,[TechMaterial],#9C27B0
风光波浪互补供电需求,[Demand],#4CAF50,满足于,混凝土自清洁纳米涂层技术,[TechMaterial],#9C27B0
风光波浪互补供电需求,[Demand],#4CAF50,满足于,数字骨料全生命周期技术,[TechMaterial],#9C27B0
风光波浪互补供电需求,[Demand],#4CAF50,满足于,超高频水下环保裂岩技术,[TechMaterial],#9C27B0
风光波浪互补供电需求,[Demand],#4CAF50,满足于,高陡边坡控制爆破技术,[TechMaterial],#9C27B0
风光波浪互补供电需求,[Demand],#4CAF50,满足于,工程固废就地资源化技术,[TechMaterial],#9C27B0
风光波浪互补供电需求,[Demand],#4CAF50,满足于,通航枢纽数字孪生调度技术,[TechMonitor],#E91E63
风光波浪互补供电需求,[Demand],#4CAF50,满足于,船闸智能协同助航系统,[TechMonitor],#E91E63
风光波浪互补供电需求,[Demand],#4CAF50,满足于,绿色高效船舶过闸技术,[TechMonitor],#E91E63
风光波浪互补供电需求,[Demand],#4CAF50,满足于,船闸设备故障预警诊断系统,[TechMonitor],#E91E63
风光波浪互补供电需求,[Demand],#4CAF50,满足于,高安全分布式智能管控系统,[TechMonitor],#E91E63
风光波浪互补供电需求,[Demand],#4CAF50,满足于,动力系统智能监测控制技术,[TechMonitor],#E91E63
风光波浪互补供电需求,[Demand],#4CAF50,满足于,智能工程机器人作业技术,[TechMonitor],#E91E63
风光波浪互补供电需求,[Demand],#4CAF50,满足于,峡谷高精度光纤授时系统,[TechMonitor],#E91E63
风光波浪互补供电需求,[Demand],#4CAF50,满足于,大坝水下三维数字化探测技术,[TechMonitor],#E91E63
风光波浪互补供电需求,[Demand],#4CAF50,满足于,船舶过闸吃水自动检测技术,[TechMonitor],#E91E63
风光波浪互补供电需求,[Demand],#4CAF50,满足于,智能疏浚决策支持系统,[TechMonitor],#E91E63
风光波浪互补供电需求,[Demand],#4CAF50,满足于,水面漂浮物监测治理技术,[TechMonitor],#E91E63
风光波浪互补供电需求,[Demand],#4CAF50,满足于,港口一体化智能管控系统,[TechMonitor],#E91E63
风光波浪互补供电需求,[Demand],#4CAF50,满足于,受限域船组水动力预报系统,[TechShip],#00BCD4
风光波浪互补供电需求,[Demand],#4CAF50,满足于,生态过鱼水生生物运动仿真技术,[TechShip],#00BCD4
风光波浪互补供电需求,[Demand],#4CAF50,满足于,三峡新通道标准船型研发平台,[TechShip],#00BCD4
风光波浪互补供电需求,[Demand],#4CAF50,满足于,船舶自主智能运动控制系统,[TechShip],#00BCD4
风光波浪互补供电需求,[Demand],#4CAF50,满足于,钾离子固态电池储能技术,[TechEnergy],#2196F3
风光波浪互补供电需求,[Demand],#4CAF50,满足于,光-浪-储自洽能源供电系统,[TechEnergy],#2196F3
风光波浪互补供电需求,[Demand],#4CAF50,满足于,水风光氢零碳航道微电网,[TechEnergy],#2196F3
风光波浪互补供电需求,[Demand],#4CAF50,满足于,船舶航道智慧消防防控技术,[TechSafety],#F44336
风光波浪互补供电需求,[Demand],#4CAF50,满足于,大坝结构健康安全诊断技术,[TechSafety],#F44336
风光波浪互补供电需求,[Demand],#4CAF50,满足于,大坝渗流隐蔽病害探测技术,[TechSafety],#F44336
风光波浪互补供电需求,[Demand],#4CAF50,满足于,枢纽施工断航风险评估技术,[TechSafety],#F44336
水风光氢零碳微电网需求,[Demand],#4CAF50,满足于,大体积混凝土控裂成套技术,[TechMaterial],#9C27B0
水风光氢零碳微电网需求,[Demand],#4CAF50,满足于,枢纽混凝土制备关键技术,[TechMaterial],#9C27B0
水风光氢零碳微电网需求,[Demand],#4CAF50,满足于,混凝土自清洁纳米涂层技术,[TechMaterial],#9C27B0
水风光氢零碳微电网需求,[Demand],#4CAF50,满足于,数字骨料全生命周期技术,[TechMaterial],#9C27B0
水风光氢零碳微电网需求,[Demand],#4CAF50,满足于,超高频水下环保裂岩技术,[TechMaterial],#9C27B0
水风光氢零碳微电网需求,[Demand],#4CAF50,满足于,高陡边坡控制爆破技术,[TechMaterial],#9C27B0
水风光氢零碳微电网需求,[Demand],#4CAF50,满足于,工程固废就地资源化技术,[TechMaterial],#9C27B0
水风光氢零碳微电网需求,[Demand],#4CAF50,满足于,通航枢纽数字孪生调度技术,[TechMonitor],#E91E63
水风光氢零碳微电网需求,[Demand],#4CAF50,满足于,船闸智能协同助航系统,[TechMonitor],#E91E63
水风光氢零碳微电网需求,[Demand],#4CAF50,满足于,绿色高效船舶过闸技术,[TechMonitor],#E91E63
水风光氢零碳微电网需求,[Demand],#4CAF50,满足于,船闸设备故障预警诊断系统,[TechMonitor],#E91E63
水风光氢零碳微电网需求,[Demand],#4CAF50,满足于,高安全分布式智能管控系统,[TechMonitor],#E91E63
水风光氢零碳微电网需求,[Demand],#4CAF50,满足于,动力系统智能监测控制技术,[TechMonitor],#E91E63
水风光氢零碳微电网需求,[Demand],#4CAF50,满足于,智能工程机器人作业技术,[TechMonitor],#E91E63
水风光氢零碳微电网需求,[Demand],#4CAF50,满足于,峡谷高精度光纤授时系统,[TechMonitor],#E91E63
水风光氢零碳微电网需求,[Demand],#4CAF50,满足于,大坝水下三维数字化探测技术,[TechMonitor],#E91E63
水风光氢零碳微电网需求,[Demand],#4CAF50,满足于,船舶过闸吃水自动检测技术,[TechMonitor],#E91E63
水风光氢零碳微电网需求,[Demand],#4CAF50,满足于,智能疏浚决策支持系统,[TechMonitor],#E91E63
水风光氢零碳微电网需求,[Demand],#4CAF50,满足于,水面漂浮物监测治理技术,[TechMonitor],#E91E63
水风光氢零碳微电网需求,[Demand],#4CAF50,满足于,港口一体化智能管控系统,[TechMonitor],#E91E63
水风光氢零碳微电网需求,[Demand],#4CAF50,满足于,受限域船组水动力预报系统,[TechShip],#00BCD4
水风光氢零碳微电网需求,[Demand],#4CAF50,满足于,生态过鱼水生生物运动仿真技术,[TechShip],#00BCD4
水风光氢零碳微电网需求,[Demand],#4CAF50,满足于,三峡新通道标准船型研发平台,[TechShip],#00BCD4
水风光氢零碳微电网需求,[Demand],#4CAF50,满足于,船舶自主智能运动控制系统,[TechShip],#00BCD4
水风光氢零碳微电网需求,[Demand],#4CAF50,满足于,钾离子固态电池储能技术,[TechEnergy],#2196F3
水风光氢零碳微电网需求,[Demand],#4CAF50,满足于,光-浪-储自洽能源供电系统,[TechEnergy],#2196F3
水风光氢零碳微电网需求,[Demand],#4CAF50,满足于,水风光氢零碳航道微电网,[TechEnergy],#2196F3
水风光氢零碳微电网需求,[Demand],#4CAF50,满足于,船舶航道智慧消防防控技术,[TechSafety],#F44336
水风光氢零碳微电网需求,[Demand],#4CAF50,满足于,大坝结构健康安全诊断技术,[TechSafety],#F44336
水风光氢零碳微电网需求,[Demand],#4CAF50,满足于,大坝渗流隐蔽病害探测技术,[TechSafety],#F44336
水风光氢零碳微电网需求,[Demand],#4CAF50,满足于,枢纽施工断航风险评估技术,[TechSafety],#F44336
船舶航道智慧消防需求,[Demand],#4CAF50,满足于,大体积混凝土控裂成套技术,[TechMaterial],#9C27B0
船舶航道智慧消防需求,[Demand],#4CAF50,满足于,枢纽混凝土制备关键技术,[TechMaterial],#9C27B0
船舶航道智慧消防需求,[Demand],#4CAF50,满足于,混凝土自清洁纳米涂层技术,[TechMaterial],#9C27B0
船舶航道智慧消防需求,[Demand],#4CAF50,满足于,数字骨料全生命周期技术,[TechMaterial],#9C27B0
船舶航道智慧消防需求,[Demand],#4CAF50,满足于,超高频水下环保裂岩技术,[TechMaterial],#9C27B0
船舶航道智慧消防需求,[Demand],#4CAF50,满足于,高陡边坡控制爆破技术,[TechMaterial],#9C27B0
船舶航道智慧消防需求,[Demand],#4CAF50,满足于,工程固废就地资源化技术,[TechMaterial],#9C27B0
船舶航道智慧消防需求,[Demand],#4CAF50,满足于,通航枢纽数字孪生调度技术,[TechMonitor],#E91E63
船舶航道智慧消防需求,[Demand],#4CAF50,满足于,船闸智能协同助航系统,[TechMonitor],#E91E63
船舶航道智慧消防需求,[Demand],#4CAF50,满足于,绿色高效船舶过闸技术,[TechMonitor],#E91E63
船舶航道智慧消防需求,[Demand],#4CAF50,满足于,船闸设备故障预警诊断系统,[TechMonitor],#E91E63
船舶航道智慧消防需求,[Demand],#4CAF50,满足于,高安全分布式智能管控系统,[TechMonitor],#E91E63
船舶航道智慧消防需求,[Demand],#4CAF50,满足于,动力系统智能监测控制技术,[TechMonitor],#E91E63
船舶航道智慧消防需求,[Demand],#4CAF50,满足于,智能工程机器人作业技术,[TechMonitor],#E91E63
船舶航道智慧消防需求,[Demand],#4CAF50,满足于,峡谷高精度光纤授时系统,[TechMonitor],#E91E63
船舶航道智慧消防需求,[Demand],#4CAF50,满足于,大坝水下三维数字化探测技术,[TechMonitor],#E91E63
船舶航道智慧消防需求,[Demand],#4CAF50,满足于,船舶过闸吃水自动检测技术,[TechMonitor],#E91E63
船舶航道智慧消防需求,[Demand],#4CAF50,满足于,智能疏浚决策支持系统,[TechMonitor],#E91E63
船舶航道智慧消防需求,[Demand],#4CAF50,满足于,水面漂浮物监测治理技术,[TechMonitor],#E91E63
船舶航道智慧消防需求,[Demand],#4CAF50,满足于,港口一体化智能管控系统,[TechMonitor],#E91E63
船舶航道智慧消防需求,[Demand],#4CAF50,满足于,受限域船组水动力预报系统,[TechShip],#00BCD4
船舶航道智慧消防需求,[Demand],#4CAF50,满足于,生态过鱼水生生物运动仿真技术,[TechShip],#00BCD4
船舶航道智慧消防需求,[Demand],#4CAF50,满足于,三峡新通道标准船型研发平台,[TechShip],#00BCD4
船舶航道智慧消防需求,[Demand],#4CAF50,满足于,船舶自主智能运动控制系统,[TechShip],#00BCD4
船舶航道智慧消防需求,[Demand],#4CAF50,满足于,钾离子固态电池储能技术,[TechEnergy],#2196F3
船舶航道智慧消防需求,[Demand],#4CAF50,满足于,光-浪-储自洽能源供电系统,[TechEnergy],#2196F3
船舶航道智慧消防需求,[Demand],#4CAF50,满足于,水风光氢零碳航道微电网,[TechEnergy],#2196F3
船舶航道智慧消防需求,[Demand],#4CAF50,满足于,船舶航道智慧消防防控技术,[TechSafety],#F44336
船舶航道智慧消防需求,[Demand],#4CAF50,满足于,大坝结构健康安全诊断技术,[TechSafety],#F44336
船舶航道智慧消防需求,[Demand],#4CAF50,满足于,大坝渗流隐蔽病害探测技术,[TechSafety],#F44336
船舶航道智慧消防需求,[Demand],#4CAF50,满足于,枢纽施工断航风险评估技术,[TechSafety],#F44336
大坝结构安全诊断需求,[Demand],#4CAF50,满足于,大体积混凝土控裂成套技术,[TechMaterial],#9C27B0
大坝结构安全诊断需求,[Demand],#4CAF50,满足于,枢纽混凝土制备关键技术,[TechMaterial],#9C27B0
大坝结构安全诊断需求,[Demand],#4CAF50,满足于,混凝土自清洁纳米涂层技术,[TechMaterial],#9C27B0
大坝结构安全诊断需求,[Demand],#4CAF50,满足于,数字骨料全生命周期技术,[TechMaterial],#9C27B0
大坝结构安全诊断需求,[Demand],#4CAF50,满足于,超高频水下环保裂岩技术,[TechMaterial],#9C27B0
大坝结构安全诊断需求,[Demand],#4CAF50,满足于,高陡边坡控制爆破技术,[TechMaterial],#9C27B0
大坝结构安全诊断需求,[Demand],#4CAF50,满足于,工程固废就地资源化技术,[TechMaterial],#9C27B0
大坝结构安全诊断需求,[Demand],#4CAF50,满足于,通航枢纽数字孪生调度技术,[TechMonitor],#E91E63
大坝结构安全诊断需求,[Demand],#4CAF50,满足于,船闸智能协同助航系统,[TechMonitor],#E91E63
大坝结构安全诊断需求,[Demand],#4CAF50,满足于,绿色高效船舶过闸技术,[TechMonitor],#E91E63
大坝结构安全诊断需求,[Demand],#4CAF50,满足于,船闸设备故障预警诊断系统,[TechMonitor],#E91E63
大坝结构安全诊断需求,[Demand],#4CAF50,满足于,高安全分布式智能管控系统,[TechMonitor],#E91E63
大坝结构安全诊断需求,[Demand],#4CAF50,满足于,动力系统智能监测控制技术,[TechMonitor],#E91E63
大坝结构安全诊断需求,[Demand],#4CAF50,满足于,智能工程机器人作业技术,[TechMonitor],#E91E63
大坝结构安全诊断需求,[Demand],#4CAF50,满足于,峡谷高精度光纤授时系统,[TechMonitor],#E91E63
大坝结构安全诊断需求,[Demand],#4CAF50,满足于,大坝水下三维数字化探测技术,[TechMonitor],#E91E63
大坝结构安全诊断需求,[Demand],#4CAF50,满足于,船舶过闸吃水自动检测技术,[TechMonitor],#E91E63
大坝结构安全诊断需求,[Demand],#4CAF50,满足于,智能疏浚决策支持系统,[TechMonitor],#E91E63
大坝结构安全诊断需求,[Demand],#4CAF50,满足于,水面漂浮物监测治理技术,[TechMonitor],#E91E63
大坝结构安全诊断需求,[Demand],#4CAF50,满足于,港口一体化智能管控系统,[TechMonitor],#E91E63
大坝结构安全诊断需求,[Demand],#4CAF50,满足于,受限域船组水动力预报系统,[TechShip],#00BCD4
大坝结构安全诊断需求,[Demand],#4CAF50,满足于,生态过鱼水生生物运动仿真技术,[TechShip],#00BCD4
大坝结构安全诊断需求,[Demand],#4CAF50,满足于,三峡新通道标准船型研发平台,[TechShip],#00BCD4
大坝结构安全诊断需求,[Demand],#4CAF50,满足于,船舶自主智能运动控制系统,[TechShip],#00BCD4
大坝结构安全诊断需求,[Demand],#4CAF50,满足于,钾离子固态电池储能技术,[TechEnergy],#2196F3
大坝结构安全诊断需求,[Demand],#4CAF50,满足于,光-浪-储自洽能源供电系统,[TechEnergy],#2196F3
大坝结构安全诊断需求,[Demand],#4CAF50,满足于,水风光氢零碳航道微电网,[TechEnergy],#2196F3
大坝结构安全诊断需求,[Demand],#4CAF50,满足于,船舶航道智慧消防防控技术,[TechSafety],#F44336
大坝结构安全诊断需求,[Demand],#4CAF50,满足于,大坝结构健康安全诊断技术,[TechSafety],#F44336
大坝结构安全诊断需求,[Demand],#4CAF50,满足于,大坝渗流隐蔽病害探测技术,[TechSafety],#F44336
大坝结构安全诊断需求,[Demand],#4CAF50,满足于,枢纽施工断航风险评估技术,[TechSafety],#F44336
大坝渗流隐蔽病害探测需求,[Demand],#4CAF50,满足于,大体积混凝土控裂成套技术,[TechMaterial],#9C27B0
大坝渗流隐蔽病害探测需求,[Demand],#4CAF50,满足于,枢纽混凝土制备关键技术,[TechMaterial],#9C27B0
大坝渗流隐蔽病害探测需求,[Demand],#4CAF50,满足于,混凝土自清洁纳米涂层技术,[TechMaterial],#9C27B0
大坝渗流隐蔽病害探测需求,[Demand],#4CAF50,满足于,数字骨料全生命周期技术,[TechMaterial],#9C27B0
大坝渗流隐蔽病害探测需求,[Demand],#4CAF50,满足于,超高频水下环保裂岩技术,[TechMaterial],#9C27B0
大坝渗流隐蔽病害探测需求,[Demand],#4CAF50,满足于,高陡边坡控制爆破技术,[TechMaterial],#9C27B0
大坝渗流隐蔽病害探测需求,[Demand],#4CAF50,满足于,工程固废就地资源化技术,[TechMaterial],#9C27B0
大坝渗流隐蔽病害探测需求,[Demand],#4CAF50,满足于,通航枢纽数字孪生调度技术,[TechMonitor],#E91E63
大坝渗流隐蔽病害探测需求,[Demand],#4CAF50,满足于,船闸智能协同助航系统,[TechMonitor],#E91E63
大坝渗流隐蔽病害探测需求,[Demand],#4CAF50,满足于,绿色高效船舶过闸技术,[TechMonitor],#E91E63
大坝渗流隐蔽病害探测需求,[Demand],#4CAF50,满足于,船闸设备故障预警诊断系统,[TechMonitor],#E91E63
大坝渗流隐蔽病害探测需求,[Demand],#4CAF50,满足于,高安全分布式智能管控系统,[TechMonitor],#E91E63
大坝渗流隐蔽病害探测需求,[Demand],#4CAF50,满足于,动力系统智能监测控制技术,[TechMonitor],#E91E63
大坝渗流隐蔽病害探测需求,[Demand],#4CAF50,满足于,智能工程机器人作业技术,[TechMonitor],#E91E63
大坝渗流隐蔽病害探测需求,[Demand],#4CAF50,满足于,峡谷高精度光纤授时系统,[TechMonitor],#E91E63
大坝渗流隐蔽病害探测需求,[Demand],#4CAF50,满足于,大坝水下三维数字化探测技术,[TechMonitor],#E91E63
大坝渗流隐蔽病害探测需求,[Demand],#4CAF50,满足于,船舶过闸吃水自动检测技术,[TechMonitor],#E91E63
大坝渗流隐蔽病害探测需求,[Demand],#4CAF50,满足于,智能疏浚决策支持系统,[TechMonitor],#E91E63
大坝渗流隐蔽病害探测需求,[Demand],#4CAF50,满足于,水面漂浮物监测治理技术,[TechMonitor],#E91E63
大坝渗流隐蔽病害探测需求,[Demand],#4CAF50,满足于,港口一体化智能管控系统,[TechMonitor],#E91E63
大坝渗流隐蔽病害探测需求,[Demand],#4CAF50,满足于,受限域船组水动力预报系统,[TechShip],#00BCD4
大坝渗流隐蔽病害探测需求,[Demand],#4CAF50,满足于,生态过鱼水生生物运动仿真技术,[TechShip],#00BCD4
大坝渗流隐蔽病害探测需求,[Demand],#4CAF50,满足于,三峡新通道标准船型研发平台,[TechShip],#00BCD4
大坝渗流隐蔽病害探测需求,[Demand],#4CAF50,满足于,船舶自主智能运动控制系统,[TechShip],#00BCD4
大坝渗流隐蔽病害探测需求,[Demand],#4CAF50,满足于,钾离子固态电池储能技术,[TechEnergy],#2196F3
大坝渗流隐蔽病害探测需求,[Demand],#4CAF50,满足于,光-浪-储自洽能源供电系统,[TechEnergy],#2196F3
大坝渗流隐蔽病害探测需求,[Demand],#4CAF50,满足于,水风光氢零碳航道微电网,[TechEnergy],#2196F3
大坝渗流隐蔽病害探测需求,[Demand],#4CAF50,满足于,船舶航道智慧消防防控技术,[TechSafety],#F44336
大坝渗流隐蔽病害探测需求,[Demand],#4CAF50,满足于,大坝结构健康安全诊断技术,[TechSafety],#F44336
大坝渗流隐蔽病害探测需求,[Demand],#4CAF50,满足于,大坝渗流隐蔽病害探测技术,[TechSafety],#F44336
大坝渗流隐蔽病害探测需求,[Demand],#4CAF50,满足于,枢纽施工断航风险评估技术,[TechSafety],#F44336
枢纽施工断航风险评估需求,[Demand],#4CAF50,满足于,大体积混凝土控裂成套技术,[TechMaterial],#9C27B0
枢纽施工断航风险评估需求,[Demand],#4CAF50,满足于,枢纽混凝土制备关键技术,[TechMaterial],#9C27B0
枢纽施工断航风险评估需求,[Demand],#4CAF50,满足于,混凝土自清洁纳米涂层技术,[TechMaterial],#9C27B0
枢纽施工断航风险评估需求,[Demand],#4CAF50,满足于,数字骨料全生命周期技术,[TechMaterial],#9C27B0
枢纽施工断航风险评估需求,[Demand],#4CAF50,满足于,超高频水下环保裂岩技术,[TechMaterial],#9C27B0
枢纽施工断航风险评估需求,[Demand],#4CAF50,满足于,高陡边坡控制爆破技术,[TechMaterial],#9C27B0
枢纽施工断航风险评估需求,[Demand],#4CAF50,满足于,工程固废就地资源化技术,[TechMaterial],#9C27B0
枢纽施工断航风险评估需求,[Demand],#4CAF50,满足于,通航枢纽数字孪生调度技术,[TechMonitor],#E91E63
枢纽施工断航风险评估需求,[Demand],#4CAF50,满足于,船闸智能协同助航系统,[TechMonitor],#E91E63
枢纽施工断航风险评估需求,[Demand],#4CAF50,满足于,绿色高效船舶过闸技术,[TechMonitor],#E91E63
枢纽施工断航风险评估需求,[Demand],#4CAF50,满足于,船闸设备故障预警诊断系统,[TechMonitor],#E91E63
枢纽施工断航风险评估需求,[Demand],#4CAF50,满足于,高安全分布式智能管控系统,[TechMonitor],#E91E63
枢纽施工断航风险评估需求,[Demand],#4CAF50,满足于,动力系统智能监测控制技术,[TechMonitor],#E91E63
枢纽施工断航风险评估需求,[Demand],#4CAF50,满足于,智能工程机器人作业技术,[TechMonitor],#E91E63
枢纽施工断航风险评估需求,[Demand],#4CAF50,满足于,峡谷高精度光纤授时系统,[TechMonitor],#E91E63
枢纽施工断航风险评估需求,[Demand],#4CAF50,满足于,大坝水下三维数字化探测技术,[TechMonitor],#E91E63
枢纽施工断航风险评估需求,[Demand],#4CAF50,满足于,船舶过闸吃水自动检测技术,[TechMonitor],#E91E63
枢纽施工断航风险评估需求,[Demand],#4CAF50,满足于,智能疏浚决策支持系统,[TechMonitor],#E91E63
枢纽施工断航风险评估需求,[Demand],#4CAF50,满足于,水面漂浮物监测治理技术,[TechMonitor],#E91E63
枢纽施工断航风险评估需求,[Demand],#4CAF50,满足于,港口一体化智能管控系统,[TechMonitor],#E91E63
枢纽施工断航风险评估需求,[Demand],#4CAF50,满足于,受限域船组水动力预报系统,[TechShip],#00BCD4
枢纽施工断航风险评估需求,[Demand],#4CAF50,满足于,生态过鱼水生生物运动仿真技术,[TechShip],#00BCD4
枢纽施工断航风险评估需求,[Demand],#4CAF50,满足于,三峡新通道标准船型研发平台,[TechShip],#00BCD4
枢纽施工断航风险评估需求,[Demand],#4CAF50,满足于,船舶自主智能运动控制系统,[TechShip],#00BCD4
枢纽施工断航风险评估需求,[Demand],#4CAF50,满足于,钾离子固态电池储能技术,[TechEnergy],#2196F3
枢纽施工断航风险评估需求,[Demand],#4CAF50,满足于,光-浪-储自洽能源供电系统,[TechEnergy],#2196F3
枢纽施工断航风险评估需求,[Demand],#4CAF50,满足于,水风光氢零碳航道微电网,[TechEnergy],#2196F3
枢纽施工断航风险评估需求,[Demand],#4CAF50,满足于,船舶航道智慧消防防控技术,[TechSafety],#F44336
枢纽施工断航风险评估需求,[Demand],#4CAF50,满足于,大坝结构健康安全诊断技术,[TechSafety],#F44336
枢纽施工断航风险评估需求,[Demand],#4CAF50,满足于,大坝渗流隐蔽病害探测技术,[TechSafety],#F44336
枢纽施工断航风险评估需求,[Demand],#4CAF50,满足于,枢纽施工断航风险评估技术,[TechSafety],#F44336
大体积混凝土控裂需求,[Demand],#4CAF50,满足于,大体积混凝土控裂成套技术,[TechMaterial],#9C27B0
大体积混凝土控裂需求,[Demand],#4CAF50,满足于,枢纽混凝土制备关键技术,[TechMaterial],#9C27B0
大体积混凝土控裂需求,[Demand],#4CAF50,满足于,混凝土自清洁纳米涂层技术,[TechMaterial],#9C27B0
大体积混凝土控裂需求,[Demand],#4CAF50,满足于,数字骨料全生命周期技术,[TechMaterial],#9C27B0
大体积混凝土控裂需求,[Demand],#4CAF50,满足于,超高频水下环保裂岩技术,[TechMaterial],#9C27B0
大体积混凝土控裂需求,[Demand],#4CAF50,满足于,高陡边坡控制爆破技术,[TechMaterial],#9C27B0
大体积混凝土控裂需求,[Demand],#4CAF50,满足于,工程固废就地资源化技术,[TechMaterial],#9C27B0
大体积混凝土控裂需求,[Demand],#4CAF50,满足于,通航枢纽数字孪生调度技术,[TechMonitor],#E91E63
大体积混凝土控裂需求,[Demand],#4CAF50,满足于,船闸智能协同助航系统,[TechMonitor],#E91E63
大体积混凝土控裂需求,[Demand],#4CAF50,满足于,绿色高效船舶过闸技术,[TechMonitor],#E91E63
大体积混凝土控裂需求,[Demand],#4CAF50,满足于,船闸设备故障预警诊断系统,[TechMonitor],#E91E63
大体积混凝土控裂需求,[Demand],#4CAF50,满足于,高安全分布式智能管控系统,[TechMonitor],#E91E63
大体积混凝土控裂需求,[Demand],#4CAF50,满足于,动力系统智能监测控制技术,[TechMonitor],#E91E63
大体积混凝土控裂需求,[Demand],#4CAF50,满足于,智能工程机器人作业技术,[TechMonitor],#E91E63
